age,income,risk_status,loan_int_rate,family_size,education,cc_expense,lifestyle_expense,credit_score,total_expense,savings,budget_status
27,103250,0,12.73,1,1,0.6,116,499.0,123.2,103126.8,Average
29,105996,0,14.83,4,1,0.8,292,365.0,301.6,105694.4,Average
28,175000,0,10.99,1,3,0.4,227,800.0,231.8,174768.2,Good
30,175000,0,7.68,1,2,1.8,16,554.0,37.6,174962.4,Average
29,174996,0,15.28,1,3,1.6,269,685.0,288.2,174707.8,Average
28,174000,0,10.99,4,3,0.3,132,394.0,135.6,173864.4,Average
27,96000,1,16.89,4,2,0.3,2283,303.0,2286.6,93713.4,Bad
35,110000,0,13.49,3,2,1.3,411,507.0,426.6,109573.4,Average
34,171996,0,14.96,4,3,4.3,1931,705.0,1982.6,170013.4,Good
31,159200,1,15.65,4,1,1.7,162,760.0,182.4,159017.6,Bad
28,159000,1,15.95,2,1,2.7,433,812.0,465.4,158534.6,Bad
33,170004,0,7.51,2,2,2.0,575,482.0,599.0,169405.0,Average
31,15456,1,8.9,1,3,0.9,316,349.0,326.8,15129.2,Bad
34,158000,1,10.99,3,1,3.1,908,778.0,945.2,157054.8,Bad
31,158000,1,15.99,2,1,0.5,269,811.0,275.0,157725.0,Bad
35,170000,0,7.49,4,3,6.0,44,756.0,116.0,169884.0,Good
34,170000,0,15.99,2,2,1.3,1244,416.0,1259.6,168740.4,Average
29,170000,0,12.99,1,2,3.1,65,386.0,102.2,169897.8,Average
31,170000,0,13.49,4,1,2.2,416,518.0,442.4,169557.6,Average
34,15523,1,7.49,1,1,2.0,266,391.0,290.0,15233.0,Bad
32,106000,1,16.63,4,1,0.3,43,524.0,46.6,105953.4,Bad
33,15600,1,10.99,4,2,2.3,369,767.0,396.6,15203.4,Bad
33,120000,0,11.36,1,2,2.1,1617,510.0,1642.2,118357.8,Average
28,108000,1,14.61,2,2,0.7,892,602.0,900.4,107099.6,Bad
33,125000,0,11.36,2,2,2.67,6,639.0,38.04,124961.96,Average
30,15600,1,5.79,3,1,2.0,49,649.0,73.0,15527.0,Bad
29,113000,1,15.31,2,2,0.2,850,305.0,852.4,112147.6,Bad
32,170000,0,11.14,2,3,1.7,976,744.0,996.4,169003.6,Good
32,168000,0,15.27,4,1,2.6,1678,698.0,1709.2,166290.8,Average
30,102213,1,15.7,2,3,1.0,805,555.0,817.0,101396.0,Bad
27,15600,1,7.74,1,3,1.7,433,719.0,453.4,15146.6,Bad
30,135000,0,15.21,4,1,3.3,841,581.0,880.6,134119.4,Average
35,123000,1,17.19,3,2,3.8,926,499.0,971.6,122028.4,Bad
28,140000,0,13.11,4,1,0.8,26,588.0,35.6,139964.4,Average
33,140004,0,15.58,2,3,2.7,46,583.0,78.4,139925.6,Average
31,143000,0,16.07,4,3,0.8,79,832.0,88.6,142911.4,Good
32,150000,0,8.49,1,1,2.9,264,352.0,298.8,149701.2,Average
30,150000,0,17.56,2,1,1.4,270,771.0,286.8,149713.2,Good
27,150000,0,11.36,3,2,0.8,1135,832.0,1144.6,148855.4,Good
29,16000,1,7.9,1,1,0.7,309,589.0,317.4,15682.6,Bad
30,165000,0,15.62,4,1,8.6,71,570.0,174.2,164825.8,Average
27,165000,0,12.99,2,3,2.1,1045,713.0,1070.2,163929.8,Good
31,165000,0,12.61,1,1,3.3,30,512.0,69.6,164930.4,Average
30,150000,0,12.53,3,2,2.6,46,429.0,77.2,149922.8,Average
30,16000,1,5.42,4,2,0.5,42,661.0,48.0,15952.0,Bad
31,138000,1,13.24,4,1,1.8,1564,663.0,1585.6,136414.4,Bad
33,16000,1,7.14,4,1,3.4,1679,325.0,1719.8,14280.2,Bad
31,139016,1,15.37,1,1,1.0,18,394.0,30.0,138986.0,Bad
30,156000,0,9.88,2,1,1.0,779,477.0,791.0,155209.0,Average
30,148000,1,15.95,3,2,0.6,309,666.0,316.2,147683.8,Bad
29,163000,0,9.91,3,3,0.2,1727,588.0,1729.4,161270.6,Average
30,170000,0,15.2,1,1,1.4,1174,736.0,1190.8,168809.2,Good
27,170000,0,16.32,2,2,2.0,171,802.0,195.0,169805.0,Good
27,16000,1,10.99,3,1,6.3,1095,832.0,1170.6,14829.4,Bad
30,170000,0,15.21,2,3,0.2,133,383.0,135.4,169864.6,Average
29,175000,0,10.74,4,3,1.3,37,309.0,52.6,174947.4,Average
32,162000,0,6.99,3,3,3.6,29,787.0,72.2,161927.8,Good
28,127500,1,17.04,3,1,7.6,100,467.0,191.2,127308.8,Bad
29,160800,0,10.99,4,2,0.8,939,638.0,948.6,159851.4,Average
27,160669,0,11.36,2,1,0.8,13,710.0,22.6,160646.4,Good
30,148000,1,19.42,2,3,1.5,1076,777.0,1094.0,146906.0,Bad
29,125800,1,16.77,1,1,0.1,776,743.0,777.2,125022.8,Bad
28,178000,1,14.46,3,2,6.67,1497,636.0,1577.04,176422.96,Bad
32,227500,0,12.53,1,1,0.2,497,528.0,499.4,227000.6,Average
27,223000,1,18.3,3,3,0.3,55,303.0,58.6,222941.4,Bad
32,235000,0,12.53,2,2,0.6,820,610.0,827.2,234172.8,Average
33,248735,1,14.11,4,1,0.0,69,765.0,69.0,248666.0,Bad
33,16620,1,5.99,4,2,1.0,1633,683.0,1645.0,14975.0,Bad
31,16656,1,14.72,2,3,0.3,254,475.0,257.6,16398.4,Bad
28,78000,1,18.36,4,3,1.4,1198,361.0,1214.8,76785.2,Bad
30,32004,1,11.12,2,2,4.1,545,446.0,594.2,31409.8,Bad
30,36000,1,12.61,4,2,1.5,1526,416.0,1544.0,34456.0,Bad
27,160000,0,8.49,2,3,0.2,101,758.0,103.4,159896.6,Good
32,160000,0,10.99,3,1,3.6,322,791.0,365.2,159634.8,Good
29,160000,0,13.43,1,1,2.1,129,657.0,154.2,159845.8,Average
29,160000,0,10.99,4,3,0.3,133,326.0,136.6,159863.4,Average
27,160000,0,12.23,2,3,4.7,279,338.0,335.4,159664.6,Average
34,16800,0,13.72,1,2,0.4,28,635.0,32.8,16767.2,Average
27,74000,1,15.31,4,2,0.1,576,649.0,577.2,73422.8,Bad
28,16800,1,13.98,1,2,0.2,1079,524.0,1081.4,15718.6,Bad
28,16800,1,9.88,2,3,2.1,106,315.0,131.2,16668.8,Bad
28,148000,1,15.65,2,3,1.1,757,812.0,770.2,147229.8,Bad
30,160000,0,11.89,2,3,1.0,46,409.0,58.0,159942.0,Average
27,160000,0,11.78,2,3,0.2,2257,496.0,2259.4,157740.6,Average
29,160000,0,13.04,4,1,0.4,1286,311.0,1290.8,158709.2,Average
30,105000,0,15.65,2,1,1.8,1093,699.0,1114.6,103885.4,Average
31,118320,0,12.53,1,3,2.5,76,561.0,106.0,118214.0,Average
29,108000,1,16.0,2,3,1.5,795,595.0,813.0,107187.0,Bad
29,126000,0,16.7,1,3,1.0,227,677.0,239.0,125761.0,Average
32,17000,1,14.84,1,1,1.7,54,332.0,74.4,16925.6,Bad
31,105400,1,15.31,2,1,1.0,1518,337.0,1530.0,103870.0,Bad
27,128000,1,14.59,4,2,2.4,1040,576.0,1068.8,126931.2,Bad
30,144600,0,10.99,3,3,2.5,18,768.0,48.0,144552.0,Good
29,148716,0,13.23,4,1,2.2,92,689.0,118.4,148597.6,Average
34,168000,0,11.83,1,1,1.67,486,458.0,506.04,167493.96,Average
30,17280,0,10.99,3,1,0.7,820,373.0,828.4,16451.6,Average
27,47000,1,17.14,4,2,1.2,1562,448.0,1576.4,45423.6,Bad
35,49000,1,15.2,1,2,0.2,140,684.0,142.4,48857.6,Bad
28,58000,1,10.75,3,3,0.5,33,369.0,39.0,57961.0,Bad
28,17544,0,8.63,1,3,1.4,65,442.0,81.8,17462.2,Average
28,54000,1,16.45,4,3,1.4,908,802.0,924.8,53075.2,Bad
35,17640,1,16.29,2,1,0.4,28,543.0,32.8,17607.2,Bad
31,17676,0,14.74,2,3,0.7,518,533.0,526.4,17149.6,Average
30,65000,1,7.9,1,2,1.0,46,808.0,58.0,64942.0,Bad
27,17795,0,10.99,2,2,2.5,137,718.0,167.0,17628.0,Good
31,59712,1,17.43,3,2,2.0,35,757.0,59.0,59653.0,Bad
28,67000,1,7.49,1,1,1.7,727,789.0,747.4,66252.6,Bad
27,18000,1,7.9,3,1,1.9,861,442.0,883.8,17116.2,Bad
29,72000,1,7.66,3,3,6.9,612,366.0,694.8,71305.2,Bad
27,72000,1,14.96,2,2,0.5,1555,373.0,1561.0,70439.0,Bad
28,72000,1,13.85,2,2,0.8,1507,735.0,1516.6,70483.4,Bad
30,18000,1,10.99,3,2,0.6,44,812.0,51.2,17948.8,Bad
27,75860,1,10.99,1,1,1.7,37,716.0,57.4,75802.6,Bad
27,78000,1,10.99,4,3,0.67,23,689.0,31.04,77968.96,Bad
35,80000,0,13.92,4,3,1.0,1286,356.0,1298.0,78702.0,Average
32,85000,0,7.9,4,1,0.7,149,656.0,157.4,84842.6,Average
28,85000,0,10.99,1,1,0.3,507,445.0,510.6,84489.4,Average
30,90000,0,11.49,2,3,0.1,103,425.0,104.2,89895.8,Average
31,95000,0,13.67,3,1,2.5,1138,396.0,1168.0,93832.0,Average
30,85000,1,16.82,1,3,0.3,102,654.0,105.6,84894.4,Bad
35,100450,0,12.69,4,1,2.7,72,464.0,104.4,100345.6,Average
28,103832,0,16.69,4,1,2.0,240,380.0,264.0,103568.0,Average
35,105000,0,9.25,2,1,2.0,1538,693.0,1562.0,103438.0,Average
30,105400,0,13.11,4,2,0.1,37,432.0,38.2,105361.8,Average
29,110000,0,18.39,4,1,1.0,519,322.0,531.0,109469.0,Average
29,125000,0,10.99,2,3,2.5,1727,492.0,1757.0,123243.0,Average
31,125004,0,9.25,2,3,1.0,34,330.0,46.0,124958.0,Average
27,18000,0,7.88,1,3,4.9,48,424.0,106.80000000000001,17893.2,Average
32,18000,1,7.88,4,3,0.1,162,731.0,163.2,17836.8,Bad
31,138000,1,15.65,1,1,1.67,1869,362.0,1889.04,136110.96,Bad
28,206000,0,10.99,2,1,0.3,820,693.0,823.6,205176.4,Average
28,75000,1,16.29,4,2,2.0,1688,599.0,1712.0,73288.0,Bad
29,40000,1,11.12,2,3,2.0,1027,600.0,1051.0,38949.0,Bad
34,45600,1,11.36,4,2,0.2,656,812.0,658.4,44941.6,Bad
28,58704,1,14.72,1,1,0.5,42,510.0,48.0,58656.0,Bad
28,18000,1,13.57,4,3,2.6,32,789.0,63.2,17936.8,Bad
29,78200,0,11.36,2,3,0.6,46,341.0,53.2,78146.8,Average
29,90000,0,11.58,1,1,1.9,42,848.0,64.8,89935.2,Good
28,75000,1,10.51,1,1,0.7,367,793.0,375.4,74624.6,Bad
30,72000,1,12.18,4,3,2.0,1400,708.0,1424.0,70576.0,Bad
29,91440,0,6.54,1,2,2.2,1190,462.0,1216.4,90223.6,Average
31,112000,0,12.18,4,3,1.7,241,690.0,261.4,111738.6,Average
27,52000,1,13.49,2,1,0.3,222,426.0,225.6,51774.4,Bad
35,49404,1,6.54,1,2,1.5,274,599.0,292.0,49112.0,Bad
29,46000,1,14.46,2,3,1.1,63,625.0,76.2,45923.8,Bad
34,69600,1,10.99,4,1,1.9,1229,697.0,1251.8,68348.2,Bad
28,46500,1,14.96,4,2,1.6,1902,740.0,1921.2,44578.8,Bad
34,39000,1,10.99,4,2,0.8,317,627.0,326.6,38673.4,Bad
35,68231,1,12.99,1,2,6.3,37,759.0,112.6,68118.4,Bad
32,73000,1,12.69,2,2,0.5,37,766.0,43.0,72957.0,Bad
29,58500,1,13.67,4,3,1.0,899,518.0,911.0,57589.0,Bad
30,75000,0,10.62,1,3,0.3,46,622.0,49.6,74950.4,Average
31,69000,1,13.67,2,2,1.5,40,694.0,58.0,68942.0,Bad
27,19000,1,15.58,4,1,1.1,75,554.0,88.2,18911.8,Bad
28,80000,0,9.76,2,1,2.0,819,621.0,843.0,79157.0,Average
31,85000,0,11.58,1,2,3.4,137,497.0,177.8,84822.2,Average
28,92000,0,12.69,3,3,0.5,1957,555.0,1963.0,90037.0,Average
27,190000,0,6.91,3,3,2.8,976,538.0,1009.6,188990.4,Average
35,60000,1,15.62,2,3,2.7,50,614.0,82.4,59917.6,Bad
27,19200,0,16.77,1,3,1.0,78,432.0,90.0,19110.0,Average
29,19200,1,10.99,1,3,2.4,429,658.0,457.8,18742.2,Bad
28,83004,0,6.91,1,1,1.5,1526,678.0,1544.0,81460.0,Average
33,80001,1,18.64,3,2,4.1,318,478.0,367.2,79633.8,Bad
31,120000,0,19.03,2,3,2.9,315,329.0,349.8,119650.2,Average
30,64600,1,6.91,2,3,0.6,51,814.0,58.2,64541.8,Bad
30,132000,0,10.62,4,3,0.3,411,789.0,414.6,131585.4,Good
33,19200,1,11.99,4,2,2.2,1315,408.0,1341.4,17858.6,Bad
35,40000,1,19.41,1,1,4.0,1366,623.0,1414.0,38586.0,Bad
33,47580,1,10.99,2,3,0.0,1531,744.0,1531.0,46049.0,Bad
33,57500,1,16.29,3,2,2.8,973,808.0,1006.6,56493.4,Bad
30,19200,1,13.61,2,1,0.1,20,815.0,21.2,19178.8,Bad
31,66000,1,10.37,2,2,1.6,162,328.0,181.2,65818.8,Bad
28,68666,1,12.69,4,2,0.1,1779,799.0,1780.2,66885.8,Bad
28,71250,1,10.99,2,3,0.8,60,538.0,69.6,71180.4,Bad
31,72000,1,11.99,4,2,2.8,1117,383.0,1150.6,70849.4,Bad
29,80000,0,10.99,2,3,2.5,393,696.0,423.0,79577.0,Average
28,90000,0,14.54,4,1,1.7,1178,435.0,1198.4,88801.6,Average
33,83000,1,11.71,2,3,2.0,1127,352.0,1151.0,81849.0,Bad
29,93000,1,12.42,4,1,1.6,67,685.0,86.2,92913.8,Bad
28,100511,1,10.99,2,2,2.9,992,728.0,1026.8,99484.2,Bad
29,117000,0,10.65,2,3,0.2,41,839.0,43.4,116956.6,Good
30,150000,0,12.62,2,2,0.7,367,411.0,375.4,149624.6,Average
34,138000,1,18.79,4,2,0.8,54,515.0,63.6,137936.4,Bad
31,32400,1,11.03,1,2,4.0,174,309.0,222.0,32178.0,Bad
35,40934,1,12.53,2,3,1.0,64,330.0,76.0,40858.0,Bad
28,58200,1,16.82,2,3,1.5,367,617.0,385.0,57815.0,Bad
35,54000,1,14.61,3,3,3.8,492,557.0,537.6,53462.4,Bad
33,50000,1,6.54,1,1,0.4,17,378.0,21.8,49978.2,Bad
29,72000,0,11.49,1,3,3.0,518,475.0,554.0,71446.0,Average
31,30372,1,14.74,2,1,4.6,1159,817.0,1214.2,29157.8,Bad
27,52275,1,17.58,1,2,0.1,1001,665.0,1002.2,51272.8,Bad
32,39500,1,13.11,4,3,2.5,31,719.0,61.0,39439.0,Bad
27,40000,1,6.91,2,1,2.5,79,547.0,109.0,39891.0,Bad
31,42000,1,13.57,2,1,2.1,8,444.0,33.2,41966.8,Bad
32,36500,1,10.99,3,2,7.5,41,384.0,131.0,36369.0,Bad
30,45000,1,11.86,1,1,0.1,35,747.0,36.2,44963.8,Bad
30,20000,0,6.99,4,3,1.7,26,617.0,46.4,19953.6,Average
35,20000,0,7.66,3,1,2.3,556,701.0,583.6,19416.4,Good
31,20000,0,5.42,1,1,2.7,1555,303.0,1587.4,18412.6,Average
29,20000,0,5.79,4,1,0.7,573,705.0,581.4,19418.6,Good
30,50000,1,13.49,3,2,0.9,63,674.0,73.8,49926.2,Bad
27,50004,1,10.99,4,1,1.0,56,356.0,68.0,49936.0,Bad
28,20000,1,10.99,3,2,0.5,18,713.0,24.0,19976.0,Bad
31,20000,0,11.83,3,3,1.7,80,490.0,100.4,19899.6,Average
29,51996,1,10.99,4,3,3.3,606,592.0,645.6,51350.4,Bad
28,20000,0,8.59,3,1,0.2,1682,716.0,1684.4,18315.6,Good
30,52500,1,10.37,2,2,7.3,1424,472.0,1511.6,50988.4,Bad
33,53004,1,13.04,3,2,0.2,1102,374.0,1104.4,51899.6,Bad
28,54000,1,7.9,3,3,0.5,976,309.0,982.0,53018.0,Bad
32,54000,1,11.11,2,3,1.5,1588,782.0,1606.0,52394.0,Bad
27,54000,1,10.99,3,3,1.4,22,605.0,38.8,53961.2,Bad
35,54996,1,6.62,3,3,0.4,144,669.0,148.8,54847.2,Bad
27,55000,1,13.48,4,1,0.3,1038,378.0,1041.6,53958.4,Bad
32,55000,1,11.83,1,3,6.67,506,622.0,586.04,54413.96,Bad
27,56000,1,12.18,2,3,2.7,74,661.0,106.4,55893.6,Bad
28,57000,1,11.71,2,2,1.2,1485,746.0,1499.4,55500.6,Bad
33,57492,1,12.53,1,3,1.6,751,725.0,770.2,56721.8,Bad
28,51500,1,15.65,4,2,0.4,1099,730.0,1103.8,50396.2,Bad
29,58000,1,9.91,2,1,2.6,1587,472.0,1618.2,56381.8,Bad
30,58000,1,14.72,4,3,0.7,1401,442.0,1409.4,56590.6,Bad
31,59000,1,7.51,2,1,2.5,125,519.0,155.0,58845.0,Bad
28,60000,1,10.99,1,1,0.8,890,300.0,899.6,59100.4,Bad
30,54000,1,14.84,1,2,2.1,1334,471.0,1359.2,52640.8,Bad
27,60000,1,10.99,2,3,1.1,10,444.0,23.200000000000003,59976.8,Bad
27,54000,1,16.0,3,2,2.1,63,323.0,88.2,53911.8,Bad
27,60000,1,12.21,3,1,0.6,32,564.0,39.2,59960.8,Bad
27,60000,1,10.51,2,3,2.6,444,455.0,475.2,59524.8,Bad
34,20400,0,13.06,2,2,5.7,528,711.0,596.4,19803.6,Good
28,20400,0,7.88,2,3,1.8,270,718.0,291.6,20108.4,Good
28,56000,1,18.25,2,1,0.4,27,740.0,31.8,55968.2,Bad
28,56000,1,18.62,3,3,0.6,225,448.0,232.2,55767.8,Bad
31,20400,0,11.03,3,1,1.4,41,741.0,57.8,20342.2,Good
31,20500,0,6.76,4,1,2.8,70,841.0,103.6,20396.4,Good
33,20640,0,14.84,2,1,1.0,1658,555.0,1670.0,18970.0,Average
28,63000,1,14.61,3,1,0.2,41,601.0,43.4,62956.6,Bad
29,65000,1,8.9,2,3,2.5,523,768.0,553.0,64447.0,Bad
31,65000,1,10.65,2,2,1.0,841,781.0,853.0,64147.0,Bad
27,65000,1,10.99,4,1,1.7,189,722.0,209.4,64790.6,Bad
30,65000,1,11.99,1,3,2.6,18,325.0,49.2,64950.8,Bad
35,20800,0,10.62,1,3,2.8,446,629.0,479.6,20320.4,Average
32,65000,1,13.8,3,3,1.0,147,310.0,159.0,64841.0,Bad
34,65000,1,6.54,3,3,0.2,1611,318.0,1613.4,63386.6,Bad
29,59000,1,20.17,2,1,0.5,1518,571.0,1524.0,57476.0,Bad
32,66000,0,8.9,1,3,0.8,401,357.0,410.6,65589.4,Average
27,66000,0,10.62,2,3,0.2,13,694.0,15.4,65984.6,Average
34,67000,0,11.71,2,2,1.0,1237,842.0,1249.0,65751.0,Good
27,67000,0,14.26,1,3,2.0,902,672.0,926.0,66074.0,Average
34,67500,0,10.99,2,2,7.4,147,388.0,235.8,67264.2,Average
30,63000,1,13.92,2,1,2.8,396,527.0,429.6,62570.4,Bad
34,70000,0,10.99,3,1,0.4,653,823.0,657.8,69342.2,Good
27,70000,0,10.99,1,2,0.4,1901,802.0,1905.8,68094.2,Good
29,70000,0,13.85,3,1,2.5,203,411.0,233.0,69767.0,Average
27,70000,0,11.48,1,2,0.4,17,621.0,21.8,69978.2,Average
28,71874,0,11.48,4,3,0.3,823,327.0,826.6,71047.4,Average
34,72000,0,10.99,1,3,1.2,1210,730.0,1224.4,70775.6,Good
27,72000,0,8.9,4,3,0.0,57,425.0,57.0,71943.0,Average
27,72000,0,9.25,1,2,4.9,1727,639.0,1785.8,70214.2,Average
28,56100,1,14.59,2,2,2.8,1210,779.0,1243.6,54856.4,Bad
34,72000,0,11.89,4,2,3.8,199,433.0,244.6,71755.4,Average
27,66000,1,12.21,2,1,3.0,411,699.0,447.0,65553.0,Bad
30,72000,0,13.79,2,1,1.2,47,385.0,61.4,71938.6,Average
28,73992,0,9.96,4,1,2.4,882,794.0,910.8,73081.2,Good
28,75000,0,13.49,1,3,2.9,35,367.0,69.8,74930.2,Average
27,75000,0,13.49,1,3,2.0,2346,338.0,2370.0,72630.0,Average
28,58650,1,10.59,1,2,0.8,265,316.0,274.6,58375.4,Bad
27,75000,0,10.99,3,1,1.3,316,707.0,331.6,74668.4,Good
35,69000,1,13.49,1,2,1.5,1597,493.0,1615.0,67385.0,Bad
30,69000,1,17.14,4,3,1.4,100,750.0,116.8,68883.2,Bad
28,75000,0,11.11,1,3,2.7,269,811.0,301.4,74698.6,Good
29,75000,0,6.54,2,3,1.7,789,588.0,809.4,74190.6,Average
27,21403,0,11.12,1,2,0.3,817,821.0,820.6,20582.4,Good
29,21424,1,7.51,1,1,2.3,1104,532.0,1131.6,20292.4,Bad
27,75000,0,11.83,3,3,1.0,48,589.0,60.0,74940.0,Average
30,75000,0,12.18,3,2,0.3,1064,845.0,1067.6,73932.4,Good
28,75000,0,13.16,2,1,0.6,1274,613.0,1281.2,73718.8,Average
27,21600,0,7.49,3,1,1.6,254,731.0,273.2,21326.8,Good
30,77000,0,12.42,4,1,0.4,595,710.0,599.8,76400.2,Good
29,77625,0,11.11,1,1,0.8,594,454.0,603.6,77021.4,Average
28,78000,0,11.48,4,3,2.3,1240,549.0,1267.6,76732.4,Average
27,72000,1,13.22,2,1,1.8,22,667.0,43.6,71956.4,Bad
28,21600,0,11.49,4,2,2.2,1380,377.0,1406.4,20193.6,Average
31,73000,1,15.05,1,2,0.6,269,663.0,276.2,72723.8,Bad
28,79701,0,13.92,1,1,0.1,411,460.0,412.2,79288.8,Average
27,80000,0,7.49,3,3,1.0,913,586.0,925.0,79075.0,Average
35,80000,0,13.98,1,1,1.0,16,641.0,28.0,79972.0,Average
32,83000,0,14.38,1,1,2.6,1191,737.0,1222.2,81777.8,Good
27,21600,0,10.62,1,3,1.4,44,491.0,60.8,21539.2,Average
27,84000,0,13.49,2,1,1.7,1198,531.0,1218.4,82781.6,Average
28,84996,0,13.92,4,2,0.4,1730,330.0,1734.8,83261.2,Average
33,85000,0,15.27,4,1,2.3,77,350.0,104.6,84895.4,Average
27,85000,0,10.59,4,3,0.2,1012,608.0,1014.4,83985.6,Average
29,73000,1,11.83,1,1,2.3,37,734.0,64.6,72935.4,Bad
29,85155,0,14.61,4,3,4.4,86,609.0,138.8,85016.2,Average
27,87000,0,7.49,2,1,5.4,49,360.0,113.80000000000001,86886.2,Average
29,21996,0,5.42,1,2,0.4,1365,671.0,1369.8,20626.2,Average
27,88000,0,10.38,3,2,2.67,133,714.0,165.04,87834.96,Good
30,90000,0,11.99,2,2,0.2,974,304.0,976.4,89023.6,Average
27,90000,0,6.54,1,3,2.33,49,729.0,76.96000000000001,89923.04,Good
32,90000,0,13.22,3,1,0.67,1820,823.0,1828.04,88171.96,Good
29,92000,0,13.72,1,1,1.8,49,786.0,70.6,91929.4,Good
32,81400,1,14.84,1,3,1.3,61,811.0,76.6,81323.4,Bad
27,81500,1,17.51,4,3,2.33,1400,391.0,1427.96,80072.04,Bad
28,22000,0,6.99,2,1,2.8,734,369.0,767.6,21232.4,Average
34,93600,0,15.31,1,3,2.0,664,624.0,688.0,92912.0,Average
27,22000,0,7.49,1,1,1.0,22,657.0,34.0,21966.0,Average
28,94050,0,14.26,3,1,1.8,747,601.0,768.6,93281.4,Average
31,96000,0,17.19,4,3,0.9,1528,402.0,1538.8,94461.2,Average
33,96000,0,7.88,4,3,2.0,507,592.0,531.0,95469.0,Average
32,96000,0,14.42,3,3,1.67,1816,639.0,1836.04,94163.96,Average
31,96588,0,10.95,2,1,2.33,47,670.0,74.96000000000001,96513.04,Average
29,22000,0,10.75,4,1,1.8,282,825.0,303.6,21696.4,Good
34,97356,0,13.22,3,3,6.5,285,776.0,363.0,96993.0,Good
33,98000,0,6.91,2,2,0.2,1588,599.0,1590.4,96409.6,Average
30,22000,0,13.57,2,1,1.4,132,446.0,148.8,21851.2,Average
28,86652,1,11.58,1,1,2.6,1091,537.0,1122.2,85529.8,Bad
30,22000,0,11.89,4,2,0.5,637,540.0,643.0,21357.0,Average
30,22000,0,12.21,2,3,1.0,372,412.0,384.0,21616.0,Average
31,100000,0,12.42,1,3,0.3,103,374.0,106.6,99893.4,Average
27,100000,0,12.69,1,2,2.3,141,783.0,168.6,99831.4,Good
27,100000,0,11.12,2,1,2.9,358,365.0,392.8,99607.2,Average
29,100000,0,13.98,3,1,0.0,1366,738.0,1366.0,98634.0,Good
29,22080,0,8.59,4,3,7.0,33,806.0,117.0,21963.0,Good
33,100000,0,10.99,4,2,1.3,2069,354.0,2084.6,97915.4,Average
28,22200,0,11.49,3,1,0.3,34,818.0,37.6,22162.4,Good
31,101000,0,7.9,4,2,1.2,125,464.0,139.4,100860.6,Average
32,101000,0,10.75,4,3,1.3,138,486.0,153.6,100846.4,Average
33,89004,1,17.58,2,2,3.2,121,843.0,159.4,88844.6,Bad
35,22300,0,15.27,2,1,0.8,973,509.0,982.6,21317.4,Average
35,102000,0,13.85,1,2,2.0,925,604.0,949.0,101051.0,Average
28,22404,1,14.79,2,2,2.1,209,786.0,234.2,22169.8,Bad
27,105000,0,10.62,1,1,0.8,87,403.0,96.6,104903.4,Average
30,106000,0,13.22,2,1,1.4,2525,576.0,2541.8,103458.2,Average
28,98000,1,14.96,2,2,1.9,44,799.0,66.8,97933.2,Bad
27,98000,1,16.0,3,2,6.5,915,732.0,993.0,97007.0,Bad
30,110000,0,14.11,3,1,1.3,1264,562.0,1279.6,108720.4,Average
29,99855,1,17.06,3,3,3.3,930,806.0,969.6,98885.4,Bad
30,115000,0,11.11,1,3,0.5,20,529.0,26.0,114974.0,Average
27,22800,0,10.99,3,3,2.2,1822,396.0,1848.4,20951.6,Average
31,103000,1,18.17,2,2,2.1,2074,384.0,2099.2,100900.8,Bad
29,115500,0,10.46,3,2,1.0,1071,512.0,1083.0,114417.0,Average
28,89250,1,10.99,2,2,0.2,325,766.0,327.4,88922.6,Bad
34,120000,0,13.8,1,1,4.4,85,487.0,137.8,119862.2,Average
27,120000,0,6.54,1,1,4.9,1182,517.0,1240.8,118759.2,Average
28,108000,1,15.31,1,1,0.8,401,322.0,410.6,107589.4,Bad
28,120000,0,14.26,2,3,1.5,32,302.0,50.0,119950.0,Average
27,125000,0,9.25,3,2,3.0,587,372.0,623.0,124377.0,Average
35,113000,1,10.99,1,2,1.9,1518,508.0,1540.8,111459.2,Bad
32,129000,0,10.99,3,1,3.6,41,580.0,84.2,128915.8,Average
33,130000,0,6.62,3,1,0.7,30,330.0,38.4,129961.6,Average
30,100815,1,18.3,4,2,3.4,995,557.0,1035.8,99779.2,Bad
27,132000,0,12.73,2,1,4.0,145,521.0,193.0,131807.0,Average
27,22896,0,11.48,2,1,6.1,103,743.0,176.2,22719.8,Good
34,135000,0,17.74,1,3,2.0,578,575.0,602.0,134398.0,Average
29,140000,0,13.49,2,2,0.9,22,838.0,32.8,139967.2,Good
27,140000,0,7.9,2,2,1.2,96,825.0,110.4,139889.6,Good
29,140000,0,10.0,4,1,2.0,1161,384.0,1185.0,138815.0,Average
34,148080,0,8.9,1,1,1.8,542,344.0,563.6,147516.4,Average
31,155000,0,10.74,4,1,1.8,266,394.0,287.6,154712.4,Average
30,156000,0,6.54,2,2,0.7,702,478.0,710.4,155289.6,Average
34,148000,1,10.99,4,2,2.0,348,751.0,372.0,147628.0,Bad
31,23000,0,5.79,2,3,2.0,1135,518.0,1159.0,21841.0,Average
32,175000,0,13.49,4,1,1.3,96,753.0,111.6,174888.4,Good
30,180000,0,14.22,2,2,1.4,114,464.0,130.8,179869.2,Average
28,113000,1,13.92,3,1,6.6,91,518.0,170.2,112829.8,Bad
29,53313,1,10.99,2,3,1.4,29,490.0,45.8,53267.2,Bad
34,23000,0,10.99,4,2,0.4,16,352.0,20.8,22979.2,Average
